"word",sense_count,"pos"
"शराफ़-ख़ाना",2,"noun"
"शराफ़ख़ाना",2,"noun"
"शराब",1,"noun"
"शराब घर",1,"noun"
"शराब पीना",1,"verb"
"शराबख़ाना",2,"noun"
"शराबख़ोरी",1,"noun"
"शराबखाना",2,"noun"
"शराबखोर",1,"noun"
"शराबखोरी",2,"noun"
"शराबघर",2,"noun"
"शराबभट्टी",1,"noun"
"शराबी",2,"adjective"
"शराबी",2,"noun"
"शराबोर",1,"adjective"
"शरायु",1,"noun"
"शरायुध",1,"noun"
"शरारत",1,"noun"
"शरारती",1,"adjective"
"शरारि",2,"noun"
"शरारिमुख",1,"noun"
"शरालि",1,"noun"
"शराली",1,"noun"
"शरावरण",1,"noun"
"शरासन",1,"noun"
"शरीअत",1,"noun"
"शरीक",2,"adjective"
"शरीक",4,"noun"
"शरीकत",1,"noun"
"शरीफ",1,"adjective"
"शरीफ",1,"noun"
"शरीफ़",1,"adjective"
"शरीफ़ व्यक्ति",1,"noun"
"शरीफा",2,"noun"
"शरीयत",1,"noun"
"शरीर",1,"noun"
"शरीर-विज्ञान",1,"noun"
"शरीर-शास्त्र",1,"noun"
"शरीरधारी",1,"adjective"
"शरीरविज्ञान",1,"noun"
"शरीरविहीन",1,"adjective"
"शरीरशास्त्र",1,"noun"
"शरीरहीन",1,"adjective"
"शरीरांत",1,"noun"
"शरीरान्त",1,"noun"
"शरीरी",1,"adjective"
"शरु",1,"noun"
"शर्करा",1,"noun"
"शर्करा स्तर",1,"noun"
"शर्करा-स्तर",1,"noun"
"शर्कराक्ष",1,"noun"
"शर्कराक्ष ऋषि",1,"noun"
"शर्ट",1,"noun"
"शर्टिंग",1,"noun"
"शर्णचापिलि",1,"noun"
"शर्णचापिलि ऋषि",1,"noun"
"शर्त",2,"noun"
"शर्तनामा",1,"noun"
"शर्बत",1,"noun"
"शर्म",1,"noun"
"शर्मनाक",1,"adjective"
"शर्मसार",1,"adjective"
"शर्माना",2,"verb"
"शर्मिंदगी",1,"noun"
"शर्मिंदा",1,"adjective"
"शर्मिन्दा",1,"adjective"
"शर्मिन्दा करना",1,"verb"
"शर्मिन्दा होना",1,"verb"
"शर्मिष्ठा",1,"noun"
"शर्मीला",1,"adjective"
"शर्याति",1,"noun"
"शर्याति ऋषि",1,"noun"
"शर्वक",1,"noun"
"शर्वक ऋषि",1,"noun"
"शर्वरी",1,"noun"
"शल",2,"noun"
"शलंकु",1,"noun"
"शलंकु ऋषि",1,"noun"
"शलंटक",1,"noun"
"शलंटक ऋषि",1,"noun"
"शलगम",2,"noun"
"शलजम",2,"noun"
"शलप्रसूना",2,"noun"
"शलभ",2,"noun"
"शलभाश",2,"noun"
"शलभाष",2,"noun"
"शलाका",2,"noun"
"शलाथल",1,"noun"
"शलाथल ऋषि",1,"noun"
"शलूका",1,"noun"
"शलूखा",1,"noun"
"शल्क",2,"noun"
"शल्मलि",1,"noun"
"शल्मली",1,"noun"
"शल्य",2,"noun"
"शल्य उपकरण",1,"noun"
"शल्य कर्म",1,"noun"
"शल्य कर्म करना",1,"verb"
"शल्य चिकित्सक",1,"noun"
"शल्य चिकित्सा",1,"noun"
"शल्य चिकित्सा शास्त्र",1,"noun"
"शल्य शास्त्र",1,"noun"
"शल्य-चिकित्सक",1,"noun"
"शल्य-चिकित्सा कक्ष",1,"noun"
"शल्य-चिकित्सा शास्त्र",1,"noun"
"शल्य-शास्त्र",1,"noun"
"शल्य-शास्त्री",1,"noun"
"शल्यकंठ",1,"noun"
"शल्यकर्म",1,"noun"
"शल्यकर्मी",1,"noun"
"शल्यक्रिया",1,"noun"
"शल्यचिकित्सा",1,"noun"
"शल्यचिकित्सा कक्ष",1,"noun"
"शल्यचिकित्सा शास्त्र",1,"noun"
"शल्यचिकित्सा-कक्ष",1,"noun"
"शल्यदा",1,"noun"
"शल्यपर्णिका",1,"noun"
"शल्यलोम",1,"noun"
"शल्यशास्त्र",1,"noun"
"शल्यशास्त्री",1,"noun"
"शल्या",2,"noun"
"शल्यारि",1,"noun"
"शल्योपचार",1,"noun"
"शल्योपचारिक",1,"adjective"
"शल्ल",3,"noun"
"शल्लक",2,"noun"
"शल्लकी",1,"noun"
"शल्लकीद्रव",1,"noun"
"शल्लकीरस",1,"noun"
"शल्लिका",1,"noun"
"शव",1,"noun"
"शव आवरण",1,"noun"
"शव पट",1,"noun"
"शव परीक्षण",1,"noun"
"शव परीक्षा",1,"noun"
"शव भक्षी",1,"adjective"
"शव यात्रा",1,"noun"
"शव-कक्ष",1,"noun"
"शव-गृह",1,"noun"
"शव-दाह",1,"noun"
"शव-पट",1,"noun"
"शव-परीक्षण",1,"noun"
"शव-परीक्षा",1,"noun"
"शवकक्ष",1,"noun"
"शवकाम्य",1,"noun"
"शवकृत",1,"noun"
"शवगृह",1,"noun"
"शवदाह",1,"noun"
"शवदाह खाना",1,"noun"
"शवदाह गृह",1,"noun"
"शवदाह स्थल",1,"noun"
"शवदाह स्थान",1,"noun"
"शवपरीक्षण",1,"noun"
"शवपरीक्षा",1,"noun"
"शवपेटिका",1,"noun"
"शवपेटी",1,"noun"
"शवर",1,"noun"
"शवल",1,"adjective"
"शवल",1,"noun"
"शवलेपन",1,"noun"
"शवशाला",1,"noun"
"शवसान",1,"noun"
"शवाग्नि",1,"noun"
"शवाधार",1,"noun"
"शवाश",1,"adjective"
"शवेतकाण्डा",1,"noun"
"शश",1,"noun"
"शशक",1,"noun"
"शशकर्ण",1,"noun"
"शशकर्ण ऋषि",1,"noun"
"शशघातक",1,"noun"
"शशघाती",1,"noun"
"शशधर",2,"noun"
"शशबिंदु",1,"noun"
"शशबिन्दु",1,"noun"
"शशभृत",2,"noun"
"शशमौलि",1,"noun"
"शशलक्षण",1,"noun"
"शशलांछन",1,"noun"
"शशलाञ्छन",1,"noun"
"शशशिंबिका",1,"noun"
"शशांक",3,"noun"
"शशांकज",1,"noun"
"शशांकसुत",1,"noun"
"शशांकोपल",1,"noun"
"शशाङ्क",2,"noun"
"शशाङ्कज",1,"noun"
"शशाङ्कसुत",1,"noun"
"शशाङ्कोपल",1,"noun"
"शशाद",2,"noun"
"शशादन",1,"noun"
"शशि",4,"noun"
"शशि प्रभा",1,"noun"
"शशिकर",1,"noun"
"शशिकला",1,"noun"
"शशिकांत",2,"noun"
"शशिकांतमणि",1,"noun"
"शशिकान्त",2,"noun"
"शशिकान्तमणि",1,"noun"
"शशिकुल",1,"noun"
"शशिखंड",2,"noun"
"शशिखण्ड",2,"noun"
"शशिगुह्याँ",1,"noun"
"शशिज",2,"noun"
"शशितनय",1,"noun"
"शशितिथि",1,"noun"
"शशिदैव",2,"noun"
"शशिधर",1,"noun"
"शशिध्वज",1,"noun"
"शशिपर्ण",2,"noun"
"शशिपुत्र",1,"noun"
"शशिपुष्प",2,"noun"
"शशिपोषक",1,"noun"
"शशिप्रभ",2,"noun"
"शशिप्रभा",1,"noun"
"शशिप्रिय",1,"noun"
"शशिभागा",1,"noun"
"शशिभूषण",1,"noun"
"शशिरेखा",1,"noun"
"शशिलेखा",2,"noun"
"शशिवदना",1,"noun"
"शशिवाटिका",1,"noun"
"शशिशोषक",1,"noun"
"शष्प",1,"noun"
"शस्ति",1,"noun"
"शस्त्र",2,"noun"
"शस्त्रजीवी",1,"noun"
"शस्त्रधारी",1,"adjective"
"शस्त्रविहीन",1,"adjective"
"शस्त्रवैद्य",1,"noun"
"शस्त्रशाला",1,"noun"
"शस्त्रसज्जित-वाहन टुकड़ी",1,"noun"
"शस्त्रसज्जित-वाहन दस्ता",1,"noun"
"शस्त्रहीन",1,"adjective"
"शस्त्रहीन",1,"noun"
"शस्त्रहीन करना",1,"noun"
"शस्त्रागार",1,"noun"
"शस्त्रालय",1,"noun"
"शस्त्रास्त्र",2,"noun"
"शस्य",3,"noun"
"शस्यहीन",1,"adjective"
"शह",3,"noun"
"शहंशाह",1,"noun"
"शहचाल",1,"noun"
"शहज़ादा",2,"noun"
"शहज़ादी",2,"noun"
"शहजादा",2,"noun"
"शहजादी",2,"noun"
"शहजोर",1,"adjective"
"शहडोल",2,"noun"
"शहडोल जिला",1,"noun"
"शहडोल शहर",1,"noun"
"शहतीर",1,"noun"
"शहतूत",2,"noun"
"शहद",1,"noun"
"शहनशाह",1,"noun"
"शहनाई",1,"noun"
"शहनाई वादक",1,"noun"
"शहनाईनवाज",1,"noun"
"शहनाईनवाज़",1,"noun"
"शहबाला",1,"noun"
"शहबुलबुल",1,"noun"
"शहर",3,"noun"
"शहराती",1,"adjective"
"शहराती",1,"noun"
"शहरी",2,"adjective"
"शहरी",1,"noun"
"शहरीकरण",1,"noun"
"शहरीकृत",1,"adjective"
"शहरुआ",2,"adjective"
"शहरुआ",1,"noun"
"शहरुवा",2,"adjective"
"शहरुवा",1,"noun"
"शहसवार",1,"noun"
"शहादत",3,"noun"
"शहाना",1,"noun"
"शहाना कान्हड़ा",1,"noun"
"शहाना-कान्हड़ा",1,"noun"
"शहानाकान्हड़ा",1,"noun"
"शहाबूँ",1,"noun"
"शहीद",1,"noun"
"शहीद भगत सिंह",1,"noun"
"शहीद स्मारक",1,"noun"
"शहीद-स्मारक",1,"noun"
"शाँभर",3,"noun"
"शांकरि",1,"noun"
"शांखरि",1,"noun"
"शांखरि जाति",1,"noun"
"शांखायन",1,"noun"
"शांखायन ऋषि",1,"noun"
"शांखिक",2,"adjective"
"शांखिक",2,"noun"
"शांगहाई",1,"noun"
"शांडदूर्वा",1,"noun"
"शांडिली",1,"noun"
"शांडिलू",1,"noun"
"शांडिल्य",7,"noun"
"शांडिल्य उपनिषद",1,"noun"
"शांडिल्य उपनिषद्",1,"noun"
"शांडिल्य मुनि",1,"noun"
"शांडिल्योपनिषद",1,"noun"
"शांडिल्योपनिषद्",1,"noun"
"शांत",10,"adjective"
"शांत",1,"adverb"
"शांत",2,"noun"
"शांत करना",3,"verb"
"शांत रस",1,"noun"
"शांत होना",1,"verb"
"शांतचित्तता",1,"noun"
"शांतता",3,"noun"
"शांतनु",1,"noun"
"शांता",2,"noun"
"शांति",4,"noun"
"शांति नाथ",1,"noun"
"शांति-प्रेमी",1,"adjective"
"शांतिकर",1,"adjective"
"शांतिदायक",1,"adjective"
"शांतिदायी",1,"adjective"
"शांतिदेवा",1,"noun"
"शांतिनाथ",1,"noun"
"शांतिपूर्ण",1,"adjective"
"शांतिपूर्वक",1,"adverb"
"शांतिप्रद",1,"adjective"
"शांतिप्रदायक",1,"adjective"
"शांतिप्रिय",1,"adjective"
"शांतिमय",1,"adjective"
"शांभर",3,"noun"
"शांभवी",3,"noun"
"शाक",2,"noun"
"शाक द्वीप",1,"noun"
"शाक-द्वीप",1,"noun"
"शाकंभरी",1,"noun"
"शाकजीवी",1,"adjective"
"शाकजीवी",1,"noun"
"शाकजीवी प्राणी",1,"noun"
"शाकद्वीप",1,"noun"
"शाकबिल्व",2,"noun"
"शाकबिल्वक",2,"noun"
"शाकभक्ष्य",1,"adjective"
"शाकभक्ष्य",1,"noun"
"शाकवरा",1,"noun"
"शाकवल्ली",1,"noun"
"शाकवालेय",1,"noun"
"शाकविंदक",1,"noun"
"शाकविन्दक",1,"noun"
"शाकवीर",2,"noun"
"शाकशाल",1,"noun"
"शाकश्रेष्ठ",1,"noun"
"शाकश्रेष्ठा",7,"noun"
"शाका",2,"noun"
"शाकांग",2,"noun"
"शाकाख्य",1,"noun"
"शाकाम्ल",1,"noun"
"शाकाष्टका",1,"noun"
"शाकाष्टमी",1,"noun"
"शाकाहार",1,"noun"
"शाकाहारी",1,"adjective"
"शाकाहारी",1,"noun"
"शाकाहारी जंतु",1,"noun"
"शाकाहारी जन्तु",1,"noun"
"शाकाहारी प्राणी",1,"noun"
"शाकिनी",1,"noun"
"शाकिर",2,"adjective"
"शाकी",1,"adjective"
"शाकुंतलेय",1,"noun"
"शाकुंतिक",1,"noun"
"शाकुन",1,"adjective"
"शाकुन",1,"noun"
"शाकुनि",1,"noun"
"शाकुनी",1,"noun"
"शाकुन्तलेय",1,"noun"
"शाकुन्तिक",1,"noun"
"शाकुलिक",1,"noun"
"शाकोपजीवी",1,"adjective"
"शाकोपजीवी",1,"noun"
"शाक्कर",1,"noun"
"शाक्त",1,"adjective"
"शाक्त",2,"noun"
"शाक्त संप्रदाय",1,"noun"
"शाक्त सम्प्रदाय",1,"noun"
"शाक्तिक",2,"noun"
"शाक्तीक",1,"noun"
"शाक्तेय",1,"noun"
"शाक्र",2,"noun"
"शाक्री",2,"noun"
"शाक्वर",1,"adjective"
"शाक्वर",3,"noun"
"शाख",3,"noun"
"शाख़",2,"noun"
"शाखा",5,"noun"
"शाखाकंट",1,"noun"
"शाखाकण्ट",1,"noun"
"शाखापित्त",1,"noun"
"शाखामृग",1,"noun"
"शाखाम्ला",1,"noun"
"शाखायुक्त",1,"adjective"
"शाखारहित",1,"adjective"
"शाखाविहीन",1,"adjective"
"शाखाहीन",1,"adjective"
"शाखी",1,"adjective"
"शाखोट",1,"noun"
"शाखोट वृक्ष",1,"noun"
"शागिर्द",1,"noun"
"शाङ्खरि",1,"noun"
"शाङ्खरि जाति",1,"noun"
"शाङ्खिक",2,"adjective"
"शाङ्खिक",2,"noun"
"शाजापुर",2,"noun"
"शाजापुर जिला",1,"noun"
"शाजापुर शहर",1,"noun"
"शाट",1,"noun"
"शाटक",1,"noun"
"शाटिका",2,"noun"
"शाटी",1,"noun"
"शाण",2,"noun"
"शाणि",2,"noun"
"शाण्डदूर्वा",1,"noun"
"शाण्डिली",1,"noun"
"शाण्डिलू",1,"noun"
"शाण्डिल्य",7,"noun"
"शाण्डिल्य उपनिषद",1,"noun"
"शाण्डिल्य उपनिषद्",1,"noun"
"शाण्डिल्य मुनि",1,"noun"
"शाण्डिल्योपनिषद",1,"noun"
"शाण्डिल्योपनिषद्",1,"noun"
"शातकुंभ",4,"noun"
"शातकुम्भ",4,"noun"
"शातकौंभ",1,"noun"
"शातकौम्भ",1,"noun"
"शातिर",2,"adjective"
"शातिर",1,"noun"
"शात्यायनि",1,"noun"
"शात्यायनि उपनिषद",1,"noun"
"शात्यायनि उपनिषद्",1,"noun"
"शाद",2,"adjective"
"शाद",2,"noun"
"शादमन",1,"adjective"
"शादमनी",1,"noun"
"शादाब",2,"adjective"
"शादी",2,"noun"
"शादी करना",1,"verb"
"शादी शुदा",2,"adjective"
"शादी-ब्याह",2,"noun"
"शादीशुदा",2,"adjective"
"शाद्वल",2,"adjective"
"शाद्वल",2,"noun"
"शान",3,"noun"
"शान दिखाना",1,"verb"
"शानदार",2,"adjective"
"शानदार प्रदर्शनी महाकक्ष",1,"noun"
"शानदार प्रदर्शनी हाल",1,"noun"
"शानदार प्रदर्शनी हॉल",1,"noun"
"शाना",1,"noun"
"शानी",1,"noun"
"शान्त",8,"adjective"
"शान्त",1,"adverb"
"शान्त",2,"noun"
"शान्त रस",1,"noun"
"शान्त होना",1,"verb"
"शान्तता",3,"noun"
"शान्तनु",1,"noun"
"शान्ता",2,"noun"
"शान्ति",4,"noun"
"शान्तिदायी",1,"adjective"
"शान्तिदेवा",1,"noun"
"शान्तिपूर्वक",1,"adverb"
"शान्तिप्रदायक",1,"adjective"
"शान्तिमय",1,"adjective"
"शाप",1,"noun"
"शाप देना",1,"verb"
"शाप मोचन",1,"noun"
"शापग्रस्त",1,"adjective"
"शापटिक",1,"noun"
"शापना",1,"verb"
"शापनिवारण",1,"noun"
"शापांबु",1,"noun"
"शापाम्बु",1,"noun"
"शापिंग माल",1,"noun"
"शापिंग सेंटर",1,"noun"
"शापिंग सेन्टर",1,"noun"
"शापित",1,"adjective"
"शापोद्धार",1,"noun"
"शाफरिक",1,"noun"
"शाबर",1,"adjective"
"शाबर",4,"noun"
"शाबाश",1,"noun"
"शाबाशी",1,"noun"
"शाबाशी देना",1,"verb"
"शाब्द",1,"adjective"
"शाब्दिक",1,"adjective"
"शाम",2,"noun"
"शामक",1,"adjective"
"शामक",1,"noun"
"शामक औषध",1,"noun"
"शामक औषधि",1,"noun"
"शामत",1,"noun"
"शामनी",4,"noun"
"शामियाना",1,"noun"
"शामिल",1,"adjective"
"शामिल करना",1,"verb"
"शामिल होना",1,"noun"
"शामिल होना",1,"verb"
"शाम्बर",3,"noun"
"शाम्भवी",3,"noun"
"शायक",2,"noun"
"शायद",1,"adverb"
"शायर",1,"noun"
"शायराना",1,"adjective"
"शायरी",1,"noun"
"शार",3,"adjective"
"शार",3,"noun"
"शारंग",2,"noun"
"शारंग राग",1,"noun"
"शारंगधारी",1,"adjective"
"शारंगधारी",1,"noun"
"शारंगपाणि",3,"noun"
"शारंगपानि",3,"noun"
"शारंगष्ठा",2,"noun"
"शारंगिका",1,"noun"
"शारंगी",1,"noun"
"शारङ्गिका",1,"noun"
"शारङ्गी",1,"noun"
"शारद",2,"adjective"
"शारद",5,"noun"
"शारदा",3,"noun"
"शारदा लिपि",1,"noun"
"शारदी",3,"noun"
"शारदीय",1,"adjective"
"शारि",1,"noun"
"शारिवा",1,"noun"
"शारी",1,"noun"
"शारीरक",1,"noun"
"शारीरक उपनिषद",1,"noun"
"शारीरक उपनिषद्",1,"noun"
"शारीरकोपनिषद",1,"noun"
"शारीरकोपनिषद्",1,"noun"
"शारीरिक",1,"adjective"
"शारीरिक अंग",1,"noun"
"शारीरिक अंश",1,"noun"
"शारीरिक कष्ट",1,"noun"
"शारीरिक कार्य",1,"noun"
"शारीरिक कोष्ठ",1,"noun"
"शारीरिक क्रिया",1,"noun"
"शारीरिक क्लेश",1,"noun"
"शारीरिक तरल",1,"noun"
"शारीरिक तरल पदार्थ",1,"noun"
"शारीरिक द्रव",1,"noun"
"शारीरिक द्रव पदार्थ",1,"noun"
"शारीरिक द्रव्य",1,"noun"
"शारीरिक धर्म",1,"noun"
"शारीरिक पदार्थ",1,"noun"
"शारीरिक पीड़ा",1,"noun"
"शारीरिक बल",1,"noun"
"शारीरिक भाग",1,"noun"
"शारीरिक शक्ति",2,"noun"
"शारीरिक संरचना",1,"noun"
"शारीरिक-धर्म",1,"noun"
"शारीरिकधर्म",1,"noun"
"शारीरीय संरचना",1,"noun"
"शारुक",1,"adjective"
"शार्क",2,"noun"
"शार्ट पीच गेंद",1,"noun"
"शार्ट पीच बाल",1,"noun"
"शार्ट पीच बॉल",1,"noun"
"शार्टहैंड",1,"noun"
"शार्दूल",3,"noun"
"शार्दूल-ललित",1,"noun"
"शार्दूल-लसित",1,"noun"
"शार्दूलकर्ण",1,"noun"
"शार्दूलज",1,"noun"
"शार्दूलललित",1,"noun"
"शार्दूललसित",1,"noun"
"शाल",3,"noun"
"शाल मछली",1,"noun"
"शालंकटांकट",1,"noun"
"शालंकायनजा",1,"noun"
"शालंकी",1,"noun"
"शालक",1,"noun"
"शालक राग",1,"noun"
"शालकटंकट",1,"noun"
"शालकराग",1,"noun"
"शालग्राम",1,"noun"
"शालदोज",1,"noun"
"शालदोज़",1,"noun"
"शालपत्रा",1,"noun"
"शालपर्ण",1,"noun"
"शालपर्णी",1,"noun"
"शालबाफ",2,"noun"
"शालबाफ़",2,"noun"
"शालबाफ़ी",2,"noun"
"शालबाफी",1,"noun"
"शालमत्स्य",1,"noun"
"शालमर्कट",1,"noun"
"शालमर्कटक",1,"noun"
"शालरस",1,"noun"
"शालव",1,"noun"
"शालवदन",1,"noun"
"शालवाहन",1,"noun"
"शालवृक्ष",1,"noun"
"शालसार",3,"noun"
"शाला",1,"noun"
"शाला कर्म",1,"noun"
"शाला-वृक",6,"noun"
"शालांकी",1,"noun"
"शालाक्य",2,"noun"
"शालाक्यशास्त्र",1,"noun"
"शालातुरीय",1,"noun"
"शालानी",1,"noun"
"शालामृग",2,"noun"
"शालावती",1,"noun"
"शालावृक",6,"noun"
"शालि",5,"noun"
"शालिक",2,"noun"
"शालिका",2,"noun"
"शालिग्राम",1,"noun"
"शालिधान",1,"noun"
"शालिधान्य",1,"noun"
"शालिनी",4,"noun"
"शालिपर्णी",1,"noun"
"शालिपिष्ट",1,"noun"
"शालिवाहन",1,"noun"
"शालीन",1,"adjective"
"शालीनतः",1,"adverb"
"शालीनता",1,"noun"
"शालीहोत्र",1,"noun"
"शालीहोत्री",1,"noun"
"शालीहोत्रीय",1,"adjective"
"शालूकिनी",1,"noun"
"शाल्मल द्वीप",1,"noun"
"शाल्मल-द्वीप",1,"noun"
"शाल्मलद्वीप",1,"noun"
"शाल्मलि",1,"noun"
"शाल्मली",4,"noun"
"शाल्व",1,"noun"
"शाल्वकिनी",1,"noun"
"शावक",1,"noun"
"शाश्वत",2,"adjective"
"शाश्वत वाद",1,"noun"
"शाश्वत-वाद",1,"noun"
"शाश्वतता",1,"noun"
"शाश्वतवाद",1,"noun"
"शाश्वतवादी",1,"noun"
"शासक",1,"noun"
"शासक दल",1,"noun"
"शासकीय",1,"adjective"
"शासन",4,"noun"
"शासन काल",1,"noun"
"शासन तंत्र",1,"noun"
"शासन तन्त्र",1,"noun"
"शासन प्रणाली",1,"noun"
"शासन होना",1,"verb"
"शासन-तंत्र",1,"noun"
"शासन-तन्त्र",1,"noun"
"शासन-प्रबंध",1,"noun"
"शासनकाल",1,"noun"
"शासनतंत्र",1,"noun"
"शासनतन्त्र",1,"noun"
"शासनहीनता",1,"noun"
"शासनाधिकार",1,"noun"
"शासिका",1,"noun"
"शासित",1,"adjective"
"शासित",1,"noun"
"शासित वर्ग",1,"noun"
"शास्त्र",2,"noun"
"शास्त्र असंगत",1,"adjective"
"शास्त्र विरुद्ध",1,"adjective"
"शास्त्र-विरुद्ध",1,"adjective"
"शास्त्रकार",1,"noun"
"शास्त्रज्ञ",1,"noun"
"शास्त्रज्ञानी",1,"noun"
"शास्त्रनिषिद्ध-दान",1,"noun"
"शास्त्रविद",1,"noun"
"शास्त्रविरुद्ध",1,"adjective"
"शास्त्रवेत्ता",1,"noun"
"शास्त्रार्थ",3,"noun"
"शास्त्री",1,"noun"
"शास्त्रीय",2,"adjective"
"शास्त्रीय नृत्य",1,"noun"
"शास्त्रीय संगीत",1,"noun"
"शास्त्रीय-नृत्य",1,"noun"
"शास्त्रीय-संगीत",1,"noun"
"शाह",1,"noun"
"शाह जहाँ",1,"noun"
"शाह-बलूत",2,"noun"
"शाहंशाह",1,"noun"
"शाहजहाँ",1,"noun"
"शाहजहाँपुर",2,"noun"
"शाहजहाँपुर जिला",1,"noun"
"शाहजहाँपुर शहर",1,"noun"
"शाहजहांपुर",2,"noun"
"शाहजहांपुर जिला",1,"noun"
"शाहजहांपुर शहर",1,"noun"
"शाहजहानपुर",2,"noun"
"शाहजहानपुर जिला",1,"noun"
"शाहजहानपुर शहर",1,"noun"
"शाहज़ादा",2,"noun"
"शाहज़ादी",2,"noun"
"शाहजादा",2,"noun"
"शाहजादी",2,"noun"
"शाहजीराजे भोसले",1,"noun"
"शाहदौल",2,"noun"
"शाहदौल जिला",1,"noun"
"शाहदौल शहर",1,"noun"
"शाहबलूत",2,"noun"
"शाहबाज",1,"noun"
"शाहबाज़",1,"noun"
"शाहबुलबुल",1,"noun"
"शाहिद",1,"noun"
"शाही",1,"adjective"
"शाही",3,"noun"
"शाहीन कोही",1,"noun"
"शाहुतेला",1,"noun"
"शिंबी",2,"noun"
"शिंशपा",2,"noun"
"शिंशुपा",2,"noun"
"शिंशुमार",1,"noun"
"शिकंजा",3,"noun"
"शिकन",1,"noun"
"शिकरत",1,"noun"
"शिकरा",1,"noun"
"शिकवा",1,"noun"
"शिकस्त",1,"noun"
"शिकस्त देना",2,"verb"
"शिकाकाई",2,"noun"
"शिकागो",1,"noun"
"शिकायत",2,"noun"
"शिकायती",1,"adjective"
"शिकार",4,"noun"
"शिकार करना",1,"verb"
"शिकार खेलना",1,"verb"
"शिकार हो जाना",2,"verb"
"शिकार होना",3,"verb"
"शिकारगाह",1,"noun"
"शिकारा",2,"noun"
"शिकारी",2,"adjective"
"शिकारी",1,"noun"
"शिकारी चिड़िया",1,"noun"
"शिकारी पक्षी",1,"noun"
"शिक्थ",1,"noun"
"शिक्रा",1,"noun"
"शिक्षक",2,"noun"
"शिक्षण",1,"noun"
"शिक्षण कार्य",1,"noun"
"शिक्षणालय",2,"noun"
"शिक्षा",3,"noun"
"शिक्षा अधिकार कानून",1,"noun"
"शिक्षा उपाधि",1,"noun"
"शिक्षा का अधिकार",1,"noun"
"शिक्षा देना",1,"verb"
"शिक्षा मंत्री",1,"noun"
"शिक्षा विभाग",1,"noun"
"शिक्षा शुल्क",1,"noun"
"शिक्षा-दीक्षा",1,"noun"
"शिक्षा-मंत्री",1,"noun"
"शिक्षा-शुल्क",1,"noun"
"शिक्षात्मक",1,"adjective"
"शिक्षामंत्री",1,"noun"
"शिक्षालय",2,"noun"
"शिक्षिका",2,"noun"
"शिक्षित",2,"adjective"
"शिक्षित",1,"noun"
"शिखंड",1,"noun"
"शिखंडिका",1,"noun"
"शिखंडिनी",1,"noun"
"शिखंडी",5,"noun"
"शिखण्डी",2,"noun"
"शिखर",2,"noun"
"शिखर बैठक",1,"noun"
"शिखर सम्मेलन",1,"noun"
"शिखरन",1,"noun"
"शिखरा",3,"noun"
"शिखरिणी",5,"noun"
"शिखरी",10,"noun"
"शिखलोहित",1,"noun"
"शिखा",8,"noun"
"शिखा-सूत्र",1,"noun"
"शिखाकंद",2,"noun"
"शिखाकन्द",2,"noun"
"शिखाधर",2,"noun"
"शिखाधार",2,"noun"
"शिखापाश",1,"noun"
"शिखापित्त",1,"noun"
"शिखाल",2,"noun"
"शिखालु",2,"noun"
"शिखावर",3,"noun"
"शिखावल",3,"noun"
"शिखासूत्र",1,"noun"
"शिखि",4,"noun"
"शिखिकंठ",1,"noun"
"शिखिकण्ठ",1,"noun"
"शिखिकुंद",3,"noun"
"शिखिकुन्द",3,"noun"
"शिखिग्रीव",1,"noun"
"शिखिध्वज",3,"noun"
"शिखिनी",2,"noun"
"शिखिमंडल",1,"noun"
"शिखिमण्डल",1,"noun"
"शिखिमोदा",2,"noun"
"शिखिवाहन",1,"noun"
"शिखिहिंटी",1,"noun"
"शिखिहिण्टी",1,"noun"
"शिखी",21,"noun"
"शिखीभू",1,"noun"
"शिखीश्वर",1,"noun"
"शिगा",3,"noun"
"शिगूफ़ा",3,"noun"
"शिगूफा",3,"noun"
"शिजवा",15,"noun"
"शित",3,"adjective"
"शितद्रु",2,"noun"
"शितद्रु नदी",1,"noun"
"शितनिर्गुंडी",1,"noun"
"शितनिर्गुण्डी",1,"noun"
"शितपर्ण",1,"noun"
"शिताद्रिकर्णी",1,"noun"
"शिताब",1,"adverb"
"शितावर",1,"noun"
"शिति",2,"adjective"
"शिति",2,"noun"
"शितिकुंभ",1,"noun"
"शितिकुम्भ",1,"noun"
"शितिचंदन",1,"noun"
"शितिचन्दन",1,"noun"
"शितिच्छ",1,"noun"
"शितिपक्ष",1,"noun"
"शितिमूलक",1,"noun"
"शितिरत्न",1,"noun"
"शिथिल",3,"adjective"
"शिथिल पड़ना",1,"verb"
"शिथिल होना",1,"verb"
"शिथिलता",1,"noun"
"शिथिलाई",1,"noun"
"शिथिलित",1,"adjective"
"शिथिलीकरण",1,"noun"
"शिद्दत",2,"noun"
"शिनाख़्त",1,"noun"
"शिनाख्त",1,"noun"
"शिनि",1,"noun"
"शिनि ऋषि",1,"noun"
"शिपि",2,"noun"
"शिप्र",1,"noun"
"शिप्रझील",1,"noun"
"शिप्रा",1,"noun"
"शिप्रा नदी",1,"noun"
"शिफर",1,"noun"
"शिफा",10,"noun"
"शिफाक",1,"noun"
"शिफाकंद",1,"noun"
"शिफाकन्द",1,"noun"
"शिफाधर",1,"noun"
"शिफारुह",1,"noun"
"शिमला",2,"noun"
"शिमला जिला",1,"noun"
"शिमला मिर्च",2,"noun"
"शिमला शहर",1,"noun"
"शिमाल",1,"noun"
